Item Id,Sentiment,Tweet
641589992238776000,positive,'unique mark patterns made by the oil of the fingertip on the glass of the iPhone screen when using different apps' https://t.co/9ol8o1Mand
641595717358895000,positive,Swanage - An Apple IPhone has been handed in @ Swanage Town Hall Office. Please come in and speak to us if you think it may be yours.
641595844009988000,positive,Business Insider: RUMOUR: Siri may always be ready to respond to your voice on the next iPhone (AAPL): Apple t... http://t.co/NtqPBIlAby
641596405027610000,positive,I really hope Apple weighs a cup of nuts on the iPhone 6S (9th Generation iPhone)
641599013511393000,neutral,@Humzatariq2 iThink they may introduce the iphone 6S but my cuzzo said the AppleWatch Red and new macbook size
641599954277007000,positive,This the 1st year I've not been to excited about the new iPhone announcement but I'm stoked for the new Apple TV &amp; their streaming service
641600528544235000,positive,@richdemuro would you PLEASE let us know when the iPhone 6s will be available for purchase? Hoping before the 17th of September. Thanks!!
641600624115777000,positive,The new IPhone is expected to be unveiled today at 1pm. As well as a potential Apple TV. Watch it here #AppleEvent: http://t.co/joAIR6Y7Fj
641602192579936000,positive,"So iPhone 6th generation has 3 models: 6, 6 Plus and 6S. If I can wait it out I'll get the 7."
641602240214601000,negative,"7,000 seats for an Apple product announcement? iPhone is just upgrade. Apple/Siri TV may be big. I wonder who's playing? TayTay? Billy J.?"
641605619024269000,negative,Cracked my 1st iPhone ever and I'm so pissed ... Anyone know where I can get it fixed ASAP besides Apple
641606659454832000,positive,Can't wait to see the new iPhone tomorrow. And final can update my apple watch to OS2
641610166010425000,neutral,I truthfully liked my galaxy better as a phone experience but the game/app market is better on iPhone.  https://t.co/Juxz9dU2Sv
641613567788105000,positive,Not Available
641614713055485000,neutral,My iphone wants to break... well it's about time. Isn't apples event tomorrow?
641615165260038000,neutral,@chingucha no it'll launch with the new iPhone = on next friday not even coming friday because pre-orders
641616278424125000,positive,I expect to see news about a 32GB iPhone when I wake up tomorrow.
641617111589089000,neutral,Some folks wait for next Apple launch just so they can buy the new iPhone. And some wait just to buy a 2nd hand two gen old cheaper model.
641621345617465000,neutral,this 10 year old on the bus tryina convince me he's got an iPhone 6 Plus and I'm sat here like https://t.co/rq0S3LFJtA
641625811699679000,neutral,"@PurpleRaison @yvonnebambrick @UofT Come and get a free copy tomorrow Thursday at Wilcox and St. George. Sorry, can't fit it in the Iphone."
641625882117869000,positive,"""The iPhone 6S, the greatest thing to ever exist since the iPhone 6."" *CROWD GOES WILD* @RashidMattar  https://t.co/RqTn6EiI8l"
641627731956887000,neutral,Not Available
641628508532396000,positive,it's your last chance to take advantage of Gazelle's best price guarantee on iPhone trade-ins... http://t.co/WLycePxNjc
641629569074630000,positive,Not Available
641630329036533000,negative,Not Available
641633097142960000,positive,Definitely watching the iPhone event today to see what I'll be upgrading to in February.
641635084290781000,neutral,Tomorrow is the day when rumours about the new iPhone Day after is the day when rumours about the next IPhone will start. Waiting for that
641636406054526000,positive,Color take on the head doodles from #WonderWoman Wednesday. From a while back -- only have the iPhone photo though: http://t.co/PfiuWzo1sP
641639811141472000,negative,I do love my iPhone 6plus but I am definitely not a fan of the fact that I just accidentally sat on it and it is now another shape...
641641254476840000,positive,Few more hours to iPhone 6s launch and im still using the 4th generation ^_^
641641549521137000,negative,"My 9th Grade Art Teacher had her iPhone stolen from the classroom, someone took the SIM card out so she couldn't track it"
641642352604512000,positive,"Get the popcorn (or coffee in my case) ready, folks. 1 hour till the new iPhone event! Tuning in from #Asheville, NC. http://t.co/sTI3xeHGhV"
641642735309586000,positive,Not Available
641643603400364000,positive,I'm eligible for an upgrade next Monday. Hopefully the new iPhone drops next Friday so I can go straight to Verizon after work.
641644400880148000,positive,Minutes aways for the unvieling of iphone6splus or is it going to be Iphone 7??????!?!?!?!? http://t.co/fRltFMjkCK
641645846921003000,positive,#apple A look at the evolution of Apple's iPhone: Apple will unveil the new iPhone on Wednesday. The next iPho... http://t.co/TEDe4E4fuA
641650692965466000,neutral,You're all talking about an iPhone event and I'm just sat here chatting about Tinder http://t.co/qBhOUGEjBM http://t.co/IBM9lJIoCI
641651794066731000,negative,"I turn 30 soon &amp; a friend went missing on a Tuesday nite, the other who has his iPhone doesn't know how to use it, &amp; I wasn't even there"
641651953932587000,positive,"@ScreenWellcome  Ah, bizarrely I see it on my iPhone, but not on laptop with Safari, which only has 1st 3 tabs.  Weird."
641652444536143000,positive,"If you're an iPhone user like myself, new phone and more to be revealed in the next 20 minutes! Watch it live here http://t.co/FzBHq5Xx9I"
641655398836097000,positive,"I'm so excited to see the new iPhone release, even though it may be following a trend xD"
641655426979897000,positive,Cool filter called the blinding sun &amp; iPhone 5c... Lol @ Gediminas' Tower https://t.co/8aAtHasK7j
641655858883985000,positive,"Well, I'll be watching on a 4th gen of iphone. even it wont get ios 9 update.  #AppleEvent"
639846167015124000,negative,Why would you waste a good iPod like this...idiots...IDIOTS https://t.co/A3C8sPg5Qc
639865249013886000,positive,"I crushed a 7.5km run with a pace of 4'45"" with Nike + iPod.  #makeitcount  #nikeplus #september : http://t.co/vOYVLSkvGV"
639866096267460000,positive,@bretteldredge can next Friday please get here any faster? I need the rest of #Illinois on my iPod!
639869781957480000,neutral,Not Available
639886455469404000,positive,@lovinglevesque I will have it by tomorrow!! I'm on my iPod now haha. When you free
639907191596679000,positive,https://t.co/kecj06sddV  come join mark on his charity live stream to help fight Depression and Bipolar  ^-^ you may even an ipod #eggplant
639908399816310000,positive,Memorised the journey to Lucy's tomorrow in case my iPod and iPhone run out of charge on route haha
639909065582231000,positive,Lmao just turned on my ipod for 1st time in 4evs &amp; this is the last photo http://t.co/NQhJAxq8EI
639913980597772000,positive,I have the Moonlight Sonata 3rd movement in my iPod and I listen to it when I need to relax
639919300527132000,positive,Not Available
639951186783784000,positive,@markiplier I have faith that tonight I may win an iPod which would mean the world to me and I would treasure it qith my life
639955262221123000,negative,still can't get my IPOD 3rd gen shuffle to change songs cos of the USB NOT RECOGNIZED ERROR 43 shit. Does this mean I need new USB CABLE?
639957430575734000,positive,Hey @markiplier my birthday is this coming Thursday and I don't necessarily want an Ipod but a happy birthday would suffice haha #EGGPLANT
639969145723994000,positive,#EGGPLANT LETS GO new winner of the iPod and may we reach out goal Hazzah and Mark are you going to pax south
639972676505837000,positive,The stream is so long!!! I wanna go to sleep but... I want a IPod. 2nd hardest decision in my life.
639976786458222000,positive,#EGGPLANT (i want a ipod) https://t.co/iIGmKK0Ewr
639990335788220000,positive,"Apple has a recall on all 1st generation iPod Nano's, And will give you a 6th generation iPod Nano if you return the 1st generation one."
640003175945240000,negative,h. i'm going to make a twitter to use on my ipod at school/work tomorrow bc this fucks up my notifs
640004414049267000,positive,"I should be getting into bed, I am however instead looking through my iPod for songs I might want to pole to.  I may be addicted."
640018683213930000,neutral,No iPod until 10th grade began... Brother is still in elementary and succeeded in convincing dad he 'needs' one.
640033823317594000,negative,I have to deal with this ipod so rest in pieces my emo snowflake fuckers. Here's to our tomorrow. Thank you for living to see today.
640062498176139000,neutral,I may have to pull out my Oldskool iPod and just blast some Tupac from my TV this morning #RIP
640114126077845000,positive,"Let you know what kind of day it's going to be--1st song up on my IPod is ""Do It Now"". By Mos Def/YB.  Leggo!"
640114484997156000,positive,Not Available
640139576330297000,neutral,Not Available
640179309307518000,neutral,Saw an iPod nano 5th(?) Gen 16GB one at the cash converter's place
640187982775873000,positive,Still head over heels in love with my (4th generation) iPod. Curated to the hilt. #ipod #Apple #oldtech #personalmediadevices
640197780980436000,neutral,"Rock(s) Rider - HD Edition *** PLEASE NOTE: Compatible with iPhone 4s, iPad 2, iPad mini, iPod touch (5th... http://t.co/IF3zv0F5eL"
640206665577558000,neutral,@nneoma_am my iPod is actually 6th generation . Google it out
640227053036523000,positive,Not Available
640229264428806000,neutral,Not Available
640272794354233000,neutral,Not Available
640277861853626000,positive,"I may have a 10 yo ipod classic, i've never encountered a problem w/ it, unlike my sisters whose newer models seem to crash quite easily."
640324888306262000,neutral,I hope tho hive will be fast to upload the video and audio of the performance tomorrow so I can have it on my ipod
640350278345097000,neutral,How did i make it on the bus on Thursday without my ipod????
640354999592202000,positive,"BTW, @LeeIngram4 is the guy who gave me an iPod last year, on which my son (@PChangerP ) 1st set me up on Twitter. My 1st tweet was 9/6/14."
640369649994047000,neutral,"In my emotions today ab the boys break, turn on my 1D iPod folder and the 1st song was ""Back for You"". Is that a sign??"
640372480591425000,negative,Not Available
640521546616963000,positive,"off on holiday tomorrow, downloading apps for ipod for the plane anyone know any good free ones?"
640549518635859000,positive,@normwood I still have my original newfangled iPod. Maybe I'll bring it to the game on Monday.
640560722762723000,positive,@frecklequeen45 I *may* have a playlist on my iPod devoted entirely to songs about trains. I *may* also be a total geek.
640570573882531000,neutral,Not Available
640574973904560000,neutral,Mom tells me to not spend so much time on my iPod but when I ask her to take me to 2nd &amp; Charles to buy me books she says no...wut
640580533551005000,neutral,"IPod Accessories: TsirTech 15 Piece iPod classic, Accessory Bundle compatible with iPod Classic 120GB and New 7th... http://t.co/1un2oROcmY"
640593077682479000,neutral,@CyrenNightsong I miss my kitty.. he used to chase the sun reflection of my ipod on the wall..
640599118067306000,neutral,I found my old ipod classic from the 5th grade the songs on it oh my god
